square_feet,bedrooms,bathrooms,year_built,house_price
2935,3,2.0,2003,512500.0
1801,3,1.5,2005,393600.0
2494,5,1.5,1986,483900.0
2861,2,1.0,2011,478100.0
3251,2,1.0,2011,517100.0
2935,4,1.5,1988,510000.0
3113,3,2.0,1987,514300.0
1932,4,1.0,2020,434200.0
2362,5,1.5,2016,500700.0
2913,4,1.0,1997,509300.0
1877,2,1.5,1989,365200.0
1731,5,1.5,2003,424600.0
2237,4,1.5,2005,457200.0
2381,5,1.5,2007,493600.0
2494,3,1.5,2007,464900.0
3320,3,2.0,1993,541000.0
2768,3,1.0,2021,498800.0
2589,2,1.5,2021,468400.0
1568,2,1.5,1988,333300.0
2225,3,1.5,2009,440000.0
1956,3,1.0,2021,417600.0
3288,2,1.5,2014,531300.0
1870,5,1.5,2010,445500.0
2429,5,1.5,2010,501400.0
2898,3,1.5,2000,498300.0
3007,3,1.5,2006,515200.0
3084,4,1.0,2021,550400.0
2623,2,1.0,1992,435300.0
3105,5,2.0,1995,561500.0
3485,2,1.5,2012,549000.0
3135,3,1.5,2004,526000.0
1571,4,1.5,2015,400600.0
2013,2,1.0,1983,365300.0
1629,5,1.0,1984,387900.0
1699,2,1.0,2019,369900.0
3189,2,1.5,2001,508400.0
2624,4,2.0,2016,514400.0
2089,4,1.5,2011,448400.0
3144,5,1.5,1984,546900.0
2702,4,2.0,1998,504200.0
2935,5,2.0,2010,559500.0
1596,2,1.5,2004,352100.0
3079,5,1.5,1993,549400.0
3311,2,1.5,2009,528600.0
1854,5,1.0,2010,436400.0
2825,4,1.5,2016,527000.0
1600,4,2.0,2005,401000.0
1836,4,1.5,2011,423100.0
1612,5,1.0,1981,383200.0
2758,5,2.0,2001,532800.0
2389,5,1.5,1986,473400.0
2439,3,1.5,2013,465400.0
2975,5,1.5,2017,563000.0
2020,5,1.5,1998,448500.0
1711,4,1.0,2005,397100.0
2442,2,1.5,1990,422700.0
2076,5,2.0,1987,450600.0
1872,4,2.0,1993,416200.0
3440,4,2.0,2017,597000.0
2620,3,2.0,1997,475000.0
3006,5,1.0,1980,521600.0
2375,5,1.5,1997,483000.0
1889,2,1.5,2011,388400.0
1841,4,1.5,2005,417600.0
1780,3,2.0,1987,381000.0
2526,4,2.0,1996,484600.0
2009,3,1.5,2003,412400.0
2521,3,1.0,2019,472100.0
2979,3,1.5,2016,522400.0
2632,3,1.0,1986,450200.0
1703,2,1.5,2002,360800.0
1743,3,1.5,1991,373800.0
3320,5,1.5,1998,578500.0
1874,2,1.5,2014,389900.0
2363,2,2.0,2008,440300.0
1565,4,2.0,2009,401500.0
1964,2,1.0,2009,386400.0
1870,4,1.0,1991,399000.0
1710,2,1.0,1997,349000.0
2922,5,1.0,2002,535200.0
3057,2,2.0,2014,515700.0
2635,2,2.0,1989,448500.0
3403,2,1.5,1981,509800.0
1697,4,1.5,2008,406200.0
2301,5,1.5,1985,463600.0
3142,2,2.0,1988,498200.0
2654,4,1.0,2006,492400.0
2039,2,1.0,1986,370900.0
2244,3,2.0,1989,429400.0
1875,4,1.5,2009,425000.0
2671,5,1.5,2015,530600.0
3435,3,1.5,2009,561000.0
2339,4,1.5,2006,468400.0
2297,2,1.5,1981,399200.0
2943,5,1.5,2017,559800.0
2237,4,2.0,1998,457700.0
1804,2,1.5,2006,374900.0
2445,4,1.5,2015,488000.0
2348,2,1.5,2015,438300.0
1684,4,1.5,2003,399900.0
1819,5,1.5,2007,437400.0
2996,5,1.0,1984,524600.0
2966,3,1.0,1982,479600.0
2401,4,2.0,2011,487100.0
3343,4,1.5,1988,550800.0
2774,5,2.0,1989,522400.0
2073,4,1.0,2000,428300.0
2630,2,1.5,2012,463500.0
1967,3,2.0,1988,400700.0
2797,2,1.5,2018,486200.0
1545,3,2.0,2005,375500.0
2492,4,1.5,2000,477700.0
3098,5,1.5,1998,556300.0
2546,2,1.5,2000,443100.0
2749,2,2.0,2007,477900.0
3138,4,1.5,1997,539300.0
3173,2,1.5,2005,510800.0
2273,3,1.5,1986,421800.0
2856,2,1.5,2005,479100.0
3097,4,1.0,2017,547700.0
1670,4,1.0,2021,409000.0
2259,2,1.0,1986,392900.0
1900,3,1.5,2005,403500.0
2839,4,2.0,1996,515900.0
1773,5,1.0,1998,416300.0
2720,3,1.0,1994,467000.0
2840,2,1.5,1996,468500.0
3189,5,1.5,1999,566400.0
2666,5,1.5,2016,531100.0
2377,4,1.5,1985,451200.0
3353,2,1.0,1999,515300.0
1681,3,1.5,2000,376600.0
1581,3,2.0,1993,367100.0
3065,3,1.5,2011,526000.0
1698,4,1.5,1993,391300.0
1528,4,1.0,1994,367800.0
3238,4,1.5,1992,544300.0
3169,5,1.5,1995,560400.0
1984,3,1.5,1987,393900.0
1984,4,2.0,2003,437400.0
1840,5,1.0,2018,443000.0
3475,5,1.5,1989,585000.0
1998,5,1.5,1984,432300.0
1678,5,1.5,2018,434300.0
3122,5,2.0,1999,567200.0
1681,3,1.0,2019,388100.0
3302,5,1.0,2005,576200.0
3079,4,2.0,1996,539900.0
2455,2,1.5,2020,454000.0
2938,2,1.0,2018,492800.0
3351,3,1.0,1988,524100.0
2666,3,1.0,2001,468600.0
2956,2,1.5,1985,469100.0
2132,3,2.0,2009,438200.0
2905,3,1.5,1996,495000.0
2580,4,2.0,2008,502000.0
1949,4,1.5,2008,431400.0
3396,5,1.0,2017,597600.0
3427,4,1.5,1987,558200.0
2465,3,1.5,1984,439000.0
1643,4,1.0,1993,378300.0
2131,4,1.5,2004,445600.0
2501,4,2.0,1981,467100.0
1808,3,2.0,2012,408800.0
1788,4,1.0,2018,417800.0
2611,5,1.0,1994,496100.0
3498,4,2.0,2014,599800.0
2430,3,1.5,2011,462500.0
3065,3,1.0,1984,491500.0
1551,4,1.5,2005,388600.0
2997,3,2.0,2005,520700.0
1937,4,1.5,2019,441200.0
2272,5,2.0,1986,469200.0
2716,2,2.0,2011,478600.0
3415,2,1.5,1981,511000.0
1654,3,1.5,1982,355900.0
2992,2,1.5,2004,491700.0
1889,5,2.0,2021,465900.0
1878,5,2.0,1986,429800.0
2356,4,2.0,2018,489600.0
1773,3,1.0,1988,366300.0
3488,3,1.5,1992,549300.0
1812,3,1.5,1983,372700.0
1660,4,1.0,1982,369000.0
2765,5,1.5,2008,533000.0
1837,5,1.5,1991,423200.0
3108,3,2.0,1986,512800.0
1573,4,1.5,2004,389800.0
2240,2,1.5,1996,408500.0
2939,3,1.5,2005,507400.0
1850,2,1.5,1985,358500.0
2853,4,1.5,1994,507800.0
1864,2,1.5,2009,383900.0
2700,3,2.0,2015,501000.0
2239,2,1.5,2007,419400.0
2940,3,1.0,1986,481000.0
2794,2,1.0,2020,480400.0
2073,2,1.5,2019,414800.0
2867,2,1.0,1983,450700.0
1916,2,1.0,1991,363600.0
1812,3,1.5,2014,403700.0
1912,2,1.0,1986,358200.0
1671,2,1.5,2018,373600.0
2621,5,2.0,1980,498100.0
1678,2,2.0,2014,377800.0
2314,5,1.0,2017,489400.0
1608,3,1.0,2010,371800.0
3364,2,1.5,1997,521900.0
1921,2,1.5,1991,371600.0
2132,3,1.5,1990,411700.0
1502,2,2.0,2000,346200.0
2285,5,2.0,2016,500500.0
1643,5,1.0,1986,391300.0
2207,4,1.5,1987,436200.0
2865,2,2.0,1980,462500.0
3020,4,1.5,1981,511500.0
2254,2,1.0,1997,403400.0
2617,5,1.5,1995,505200.0
3393,2,2.0,2020,555300.0
2644,3,2.0,2001,481400.0
2162,4,1.5,1998,442700.0
2734,2,2.0,2018,487400.0
3043,5,1.0,1986,531300.0
2323,5,1.5,2002,482800.0
1677,2,1.5,2002,358200.0
2550,5,1.5,1984,487500.0
2260,2,2.0,2003,425000.0
2144,5,2.0,1996,466400.0
2633,2,1.5,2000,451800.0
1589,2,1.5,1982,329400.0
2550,5,1.5,1986,489500.0
3224,4,1.5,2013,563900.0
1743,3,1.0,1982,357300.0
3147,3,1.0,2001,516700.0
3119,4,2.0,1990,537900.0
2090,3,2.0,2021,446000.0
2158,3,1.0,2018,434800.0
2645,5,1.5,2011,524000.0
2108,4,1.0,2017,448800.0
1847,3,1.5,1982,375200.0
2304,2,2.0,2016,442400.0
2882,3,2.0,1985,489200.0
2928,3,2.0,1984,492800.0
2907,2,1.5,1981,460200.0
3016,5,1.5,1994,544100.0
1887,4,1.0,2011,420700.0
3182,5,1.5,1982,548700.0
1705,2,2.0,1993,359500.0
1551,4,1.0,2005,381100.0
2061,5,1.5,1984,438600.0
3067,2,2.0,2006,508700.0
1981,4,1.0,2020,439100.0
3182,5,1.5,1994,560700.0
1768,2,1.5,1986,351300.0
2123,2,1.0,2017,410300.0
1731,2,1.0,2015,369100.0
2366,4,1.5,2007,472100.0
3363,5,1.5,2018,602800.0
3130,4,1.5,1981,522500.0
2313,4,1.5,2007,466800.0
3244,3,1.0,2021,546400.0
1565,3,1.0,2003,360500.0
1588,2,2.0,2015,369800.0
1772,5,1.5,2010,435700.0
1801,2,2.0,2012,388100.0
1883,2,2.0,2013,397300.0
1719,2,2.0,2012,379900.0
1665,2,1.5,1994,349000.0
1934,3,1.5,1984,385900.0
1908,2,1.0,2010,381800.0
3468,3,1.5,2008,563300.0
2728,5,1.5,2008,529300.0
2528,3,1.5,1994,455300.0
2508,2,1.5,1985,424300.0
2447,4,1.0,2013,478700.0
2698,5,2.0,1992,517800.0
2564,3,1.0,2010,467400.0
3434,3,1.0,1997,541400.0
2765,4,1.0,2018,515500.0
1894,3,1.0,1993,383400.0
2935,4,1.5,2015,537000.0
2858,2,2.0,2007,488800.0
2370,2,1.5,2015,440500.0
2921,2,1.5,1994,474600.0
3040,3,1.0,2014,519000.0
2226,4,1.5,2009,460100.0
2795,5,1.5,1982,510000.0
2553,4,2.0,2002,493300.0
2474,3,1.0,1985,433400.0
2694,4,2.0,1997,502400.0
3189,3,2.0,1995,529900.0
2727,3,1.5,2001,482200.0
1979,3,1.5,1996,402400.0
2743,5,1.5,1995,517800.0
2034,2,2.0,2007,406400.0
2634,5,1.0,1993,497400.0
2311,4,1.5,1986,445600.0
2992,4,2.0,1983,518200.0
3219,5,1.5,1989,559400.0
2265,5,1.5,2008,483000.0
2654,3,1.5,1993,466900.0
3189,2,2.0,2016,530900.0
3161,3,2.0,1990,522100.0
1620,3,1.5,2011,381500.0
3164,3,1.0,1992,509400.0
2875,4,1.5,2019,535000.0
1684,5,1.5,1982,398900.0
2634,4,1.0,2008,492400.0
3234,2,1.0,2005,509400.0
2478,3,1.0,2000,448800.0
2098,3,2.0,1990,415800.0
1690,4,2.0,1992,397000.0
3291,5,2.0,2011,596100.0
3082,3,1.0,1987,496200.0
2263,2,1.5,1990,404800.0
2613,2,1.0,1981,423300.0
2217,5,2.0,2001,478700.0
3176,2,1.5,2008,514100.0
1818,3,1.5,1980,370300.0
1793,4,1.5,1991,398800.0
1659,4,2.0,2015,416900.0
2387,3,2.0,1985,439700.0
3448,3,1.5,2018,571300.0
1815,4,1.5,1982,392000.0
3028,5,1.0,1980,523800.0
1839,5,2.0,1991,430900.0
3332,2,1.0,1995,509200.0
2884,2,1.5,2013,489900.0
2901,2,1.5,2001,479600.0
3125,5,1.0,2015,568500.0
3321,2,1.5,2006,526600.0
2296,5,1.5,1999,477100.0
2576,5,1.5,1985,491100.0
2822,3,2.0,1985,483200.0
2150,2,1.5,2001,404500.0
3248,4,1.5,2015,568300.0
2797,5,1.5,2004,532200.0
2140,4,1.0,1999,434000.0
3203,4,1.5,2008,556800.0
1538,4,1.5,2012,394300.0
3006,2,1.5,2004,493100.0
1693,4,1.5,1980,377800.0
3084,2,1.5,2006,502900.0
1714,2,1.0,2009,361400.0
2569,3,1.0,1990,447900.0
2646,4,1.5,1994,487100.0
2189,2,1.5,2011,418400.0
3058,2,1.0,2003,489800.0
1731,4,1.5,1987,388600.0
3034,4,1.0,2008,532400.0
2872,5,1.5,1985,520700.0
2845,4,1.5,2000,513000.0
2865,5,1.5,2003,538000.0
3358,4,2.0,2006,577800.0
3068,3,2.0,2004,526800.0
1934,5,2.0,2012,461400.0
2850,2,1.5,1990,463500.0
2114,2,1.5,1981,380900.0
2431,4,2.0,1985,464100.0
1984,5,2.0,2003,457400.0
1651,2,1.0,1999,345100.0
1622,2,1.5,1997,347700.0
1582,3,1.5,2017,383700.0
2626,3,2.0,2000,478600.0
1589,5,1.5,2012,419400.0
2250,2,2.0,2017,438000.0
1579,3,2.0,2015,388900.0
2637,4,1.5,1981,473200.0
1655,5,2.0,1981,402500.0
3377,3,1.0,2002,540700.0
3037,3,1.0,1997,501700.0
1765,4,1.0,1987,384500.0
1615,5,1.0,1990,392500.0
3373,4,1.5,1983,548800.0
1895,5,1.5,2019,457000.0
2588,3,1.5,2012,479300.0
1747,5,2.0,1981,411700.0
3359,5,2.0,1991,582900.0
3029,3,1.0,2003,506900.0
2713,5,2.0,1987,514300.0
1554,3,1.5,1983,346900.0
2816,3,1.5,1992,482100.0
1968,5,1.0,1998,435800.0
2650,5,1.5,1998,511500.0
1519,4,2.0,2012,399900.0
2507,2,2.0,1980,426700.0
3233,5,2.0,1984,563300.0
2224,2,1.5,2000,410900.0
2137,4,1.5,1989,431200.0
3226,3,1.5,2016,547100.0
2720,3,1.5,2003,483500.0
2693,5,1.5,2009,526800.0
1708,2,2.0,2008,374800.0
2156,5,1.0,2020,476600.0
1685,2,1.0,2008,357500.0
3169,3,1.5,1981,506400.0
1596,4,1.0,1993,373600.0
1778,5,1.5,2017,443300.0
2655,4,1.5,2000,494000.0
2916,4,1.0,1986,498600.0
2330,3,1.5,2016,457500.0
3384,3,1.5,1995,541900.0
2693,3,1.5,2004,481800.0
3366,3,1.0,2008,545600.0
1602,2,1.5,2008,356700.0
3128,4,1.5,2019,560300.0
2619,5,1.5,1986,496400.0
1608,2,1.5,1996,345300.0
2407,5,1.5,2003,492200.0
2430,3,1.5,2010,461500.0
1591,5,1.0,1980,380100.0
3341,2,1.5,1990,512600.0
2083,2,1.5,2013,409800.0
2947,5,1.5,2001,544200.0
2370,5,1.5,1994,479500.0
2387,2,1.0,2020,439700.0
2582,4,2.0,1997,491200.0
2529,3,1.0,2000,453900.0
2597,3,2.0,2000,475700.0
3380,4,1.5,2005,571500.0
1640,4,2.0,2003,403000.0
2244,4,1.5,1999,451900.0
2749,5,1.5,1988,511400.0
3351,4,2.0,1989,560100.0
2218,3,1.5,2006,436300.0
3051,4,1.5,2005,538600.0
2528,3,1.5,1988,449300.0
3442,4,2.0,1983,563200.0
3216,3,1.0,2009,531600.0
1566,2,2.0,1998,350600.0
3363,2,1.5,2014,538800.0
2889,5,1.5,2012,549400.0
1828,4,1.5,1998,409300.0
2785,4,1.5,2001,508000.0
2051,3,1.0,1997,403100.0
1835,3,1.5,2001,393000.0
3371,2,1.0,1991,509100.0
3333,3,2.0,2019,568300.0
2485,4,2.0,2001,485500.0
2162,3,1.5,1986,410700.0
1973,2,2.0,2011,404300.0
2741,5,1.5,2016,538600.0
2415,5,1.5,2018,508000.0
3354,2,1.5,1983,506900.0
2297,2,2.0,2013,438700.0
3301,3,1.5,1989,527600.0
2919,5,1.5,2015,555400.0
2393,5,1.5,2001,488800.0
1599,2,1.5,1998,346400.0
3062,4,1.5,2019,553700.0
2371,4,2.0,2013,486100.0
2779,2,2.0,1991,464900.0
3246,3,2.0,2000,540600.0
3108,4,1.5,1993,532300.0
1755,2,1.5,2001,365000.0
3165,3,1.0,1990,507500.0
3391,2,1.0,1981,501100.0
2126,5,1.5,1994,455100.0
1741,2,2.0,2003,373100.0
3210,3,1.0,2009,531000.0
2835,3,1.0,1996,480500.0
3046,3,1.0,1983,488600.0
3238,3,2.0,2008,547800.0
2804,4,1.5,1989,497900.0
2011,5,1.0,1996,438100.0
2875,5,1.5,2013,549000.0
2567,2,2.0,1998,450700.0
2487,3,1.0,2010,459700.0
3177,3,2.0,2006,539700.0
2474,2,1.0,2011,439400.0
1555,2,2.0,1994,345500.0
1505,3,1.5,1982,341000.0
1907,5,1.5,2007,446200.0
1542,4,1.5,2016,398700.0
3139,5,1.5,2018,580400.0
2573,3,2.0,1986,459300.0
2881,5,1.0,1995,524100.0
2370,4,1.5,1983,448500.0
3111,4,1.5,2013,552600.0
3409,3,2.0,2013,569900.0
2452,5,1.5,2015,508700.0
2951,3,1.5,2007,510600.0
1652,5,1.0,2013,419200.0
2861,4,1.0,2015,522100.0
3057,5,2.0,1998,559700.0
2670,3,1.5,1997,472500.0
1563,2,1.5,2013,357800.0
2869,3,2.0,2020,522900.0
3065,3,1.5,1997,512000.0
2817,3,1.5,1984,474200.0
2445,3,1.5,2021,474000.0
2692,2,1.0,2007,457200.0
1997,4,1.5,2000,428200.0
1862,2,1.5,1993,367700.0
2747,2,2.0,1994,464700.0
1603,3,2.0,2011,387300.0
2791,3,2.0,1991,486100.0
1812,5,1.0,1998,420200.0
2971,3,1.5,2001,506600.0
1642,2,2.0,2003,363200.0
2812,3,1.5,2000,489700.0
1693,3,1.5,1996,373800.0
2645,2,2.0,1984,444500.0
1873,5,1.5,1985,420800.0
2333,4,2.0,1983,452300.0
1536,2,1.5,1988,330100.0
3286,3,2.0,2009,553600.0
1525,5,1.0,2013,406500.0
3496,4,1.5,2008,586100.0
1572,3,1.0,1999,357200.0
1550,2,2.0,1980,331000.0
2024,4,1.5,1998,428900.0
2420,3,2.0,2008,466000.0
1647,2,2.0,2014,374700.0
3231,3,1.5,2019,550600.0
1894,3,1.5,2005,402900.0
2019,2,1.5,1986,376400.0
2448,4,1.5,1991,464300.0
2616,4,1.5,1984,474100.0
3050,5,1.0,1987,533000.0
1956,4,1.0,2012,428600.0
1546,2,1.0,1984,319600.0
2751,2,1.5,1990,453600.0
1535,2,1.5,1992,334000.0
1709,5,1.5,2008,427400.0
2675,3,1.0,1997,465500.0
1561,5,1.0,1990,387100.0
3153,2,2.0,2001,512300.0
2705,4,1.5,1982,481000.0
2024,3,1.5,2015,425900.0
2953,3,1.0,2012,508300.0
3043,5,2.0,1981,541300.0
2006,5,2.0,1986,442600.0
2955,4,1.0,2007,523500.0
1610,5,1.0,2003,405000.0
2179,4,1.0,2007,445900.0
3386,4,1.5,1996,563100.0
3183,3,2.0,2002,536300.0
2758,4,1.0,2006,502800.0
3401,4,2.0,1994,570100.0
2446,2,1.0,1998,423600.0
3101,3,2.0,1996,522100.0
2439,3,1.5,1988,440400.0
2094,4,1.5,1997,434900.0
2986,4,1.0,2008,527600.0
2613,2,1.5,2015,464800.0
1601,5,1.5,2006,414600.0
1876,3,1.0,1988,376600.0
1684,3,1.5,2014,390900.0
2084,2,1.5,2014,410900.0
2190,4,1.5,2014,461500.0
1534,3,1.5,2012,373900.0
2486,2,1.5,1999,436100.0
2023,4,1.0,2021,444300.0
2120,3,1.0,2004,417000.0
2663,2,1.5,1981,435800.0
1860,5,1.0,2014,441000.0
1920,5,1.0,2011,444000.0
3418,2,1.5,2015,545300.0
2701,4,1.0,1997,488100.0
3496,5,1.5,1986,584100.0
2747,3,2.0,2019,509700.0
3494,2,1.0,1981,511400.0
3340,4,1.0,1989,544000.0
2086,2,1.5,1995,392100.0
2663,4,1.0,2014,501300.0
2105,2,1.5,1998,397000.0
3070,3,1.0,2012,520000.0
2214,3,2.0,2014,451400.0
2984,4,1.5,2009,535900.0
2253,2,1.0,2012,418300.0
2819,5,2.0,2008,545900.0
1868,4,2.0,1990,412800.0
3046,4,1.0,2003,528600.0
2270,4,1.5,2011,466500.0
2901,2,1.5,1987,465600.0
2507,5,2.0,2003,509700.0
1575,4,1.5,2012,398000.0
3466,5,1.0,2004,591600.0
2575,5,2.0,2016,529500.0
2000,2,1.5,2021,409500.0
3461,4,2.0,1985,567100.0
2615,4,1.5,2009,499000.0
3167,5,1.5,1999,564200.0
1772,3,1.5,2002,387700.0
2843,3,1.5,2005,497800.0
2332,4,2.0,1991,460200.0
3305,3,1.5,1982,521000.0
3330,4,1.0,1995,549000.0
1760,5,1.0,2012,429000.0
2015,5,2.0,1995,452500.0
2415,3,1.5,2012,462000.0
2093,4,1.5,1982,419800.0
2668,3,1.5,1995,470300.0
1882,2,2.0,2002,386200.0
2339,4,2.0,1995,464900.0
2164,5,1.0,2018,475400.0
2791,4,1.5,2018,525600.0
1650,2,1.5,2000,353500.0
3096,5,2.0,2008,573600.0
2743,2,1.0,1987,442300.0
2142,5,1.0,1982,437200.0
2404,2,1.5,1995,423900.0
2596,2,1.0,2018,458600.0
3253,2,1.5,1985,498800.0
1794,3,1.5,2018,405900.0
3088,3,1.5,2003,520300.0
3261,3,1.5,2021,555600.0
1844,5,2.0,2001,441400.0
2843,3,1.0,1990,475300.0
2417,3,1.5,2002,452200.0
2016,5,2.0,1987,444600.0
1915,2,1.0,2005,377500.0
2255,4,1.5,2019,473000.0
1703,3,1.0,1989,360300.0
2177,4,2.0,2016,469700.0
3299,2,1.0,2020,530900.0
3186,4,1.0,2020,559600.0
3160,2,2.0,2021,533000.0
2822,4,1.5,2001,511700.0
1687,5,2.0,1997,421700.0
2235,5,1.5,1991,463000.0
1810,4,1.5,2009,418500.0
3493,5,1.5,2021,618800.0
3407,2,1.0,2013,534700.0
2959,2,2.0,2001,492900.0
2094,3,1.5,2011,428900.0
3315,2,2.0,1993,520500.0
2607,3,2.0,1983,459700.0
3317,3,1.0,1998,530700.0
3349,2,1.5,2014,537400.0
2721,5,2.0,1997,525100.0
1845,4,2.0,2011,431500.0
1801,5,1.5,2015,443600.0
2891,3,1.5,1994,491600.0
3124,3,1.0,2004,517400.0
3471,3,2.0,2014,577100.0
2839,2,2.0,1990,469900.0
3464,2,2.0,2002,544400.0
2678,4,1.0,1997,485800.0
3156,5,2.0,2005,576600.0
2129,5,2.0,1992,460900.0
2439,3,1.5,2005,457400.0
2133,4,1.0,2005,439300.0
1916,2,1.0,2012,384600.0
3322,3,2.0,1987,535200.0
3178,5,1.5,2008,574300.0
2851,2,1.5,1992,465600.0
1596,5,1.5,1980,388100.0
3225,3,1.0,2006,529500.0
2013,2,2.0,2007,404300.0
3026,2,1.5,2001,492100.0
1931,4,1.5,2020,441600.0
2904,4,1.5,1993,511900.0
1865,2,2.0,1989,371500.0
2642,3,1.5,1993,465700.0
2695,4,1.0,1996,486500.0
1974,3,1.0,2020,418400.0
2539,2,1.0,2019,453900.0
3360,5,1.5,2001,585500.0
2726,4,1.5,1981,482100.0
1585,5,1.5,1998,405000.0
3203,2,1.5,2021,529800.0
1606,3,2.0,1984,360600.0
3015,4,1.0,1986,508500.0
3130,4,2.0,2018,567000.0
2994,3,1.5,2014,521900.0
1756,2,2.0,2017,388600.0
3117,3,1.0,2017,529700.0
2710,2,1.5,1981,440500.0
2536,2,1.5,2016,458100.0
2743,3,1.5,2008,490800.0
2311,2,1.0,1982,394100.0
2450,4,2.0,2015,496000.0
1881,4,1.5,1990,406600.0
1931,4,1.5,2009,430600.0
2290,4,1.0,1988,438000.0
2299,5,1.0,2015,485900.0
1872,4,2.0,2010,433200.0
2558,4,1.5,1988,472300.0
3334,4,1.5,1987,548900.0
2848,4,1.0,1984,489800.0
3414,5,1.0,1995,577400.0
2330,2,1.5,2003,424500.0
3328,4,2.0,1986,554800.0
3375,4,2.0,1990,563500.0
1672,2,1.5,2014,369700.0
2221,2,2.0,1993,411100.0
1740,2,1.5,1994,356500.0
2891,2,2.0,1989,474100.0
1698,5,2.0,2011,436800.0
1762,5,1.5,1988,412700.0
2956,2,1.5,2017,501100.0
2917,2,1.5,1995,475200.0
3064,3,1.5,2014,528900.0
1577,5,1.5,2004,410200.0
3220,3,2.0,1990,528000.0
1893,2,1.5,1998,375800.0
1969,5,1.5,2009,454400.0
3358,5,2.0,1988,579800.0
2021,5,1.5,2004,454600.0
2634,2,1.5,2006,457900.0
2516,4,1.5,1984,464100.0
2688,4,1.0,1982,471800.0
1784,5,1.5,2011,437900.0
3024,5,1.0,2012,555400.0
2588,5,1.0,1986,485800.0
2470,5,1.5,1986,481500.0
2392,2,2.0,1995,430200.0
2665,4,1.5,1985,480000.0
2759,5,1.5,1987,511400.0
3038,4,1.5,1999,531300.0
1921,2,1.0,1999,372100.0
2467,4,1.5,1992,467200.0
2611,3,1.5,2010,479600.0
3258,5,1.0,1982,548800.0
3039,3,2.0,1984,503900.0
1611,4,2.0,1988,385100.0
2348,3,1.5,1999,442300.0
3279,2,2.0,1996,519900.0
2094,2,1.5,2014,411900.0
2318,2,1.5,2005,425300.0
3481,2,1.0,2002,531100.0
1990,3,1.0,1995,395000.0
2478,5,1.0,2008,496800.0
1528,2,2.0,2007,355800.0
3327,4,2.0,1988,556700.0
1809,2,1.5,2013,382400.0
3318,3,1.5,1981,521300.0
2893,4,1.0,2008,518300.0
2883,4,1.5,2002,518800.0
3078,4,1.0,2007,535800.0
3338,3,1.5,2006,548300.0
1697,5,1.5,2017,435200.0
2040,4,2.0,2001,441000.0
1627,5,2.0,1998,416700.0
1671,2,2.0,1984,347100.0
2607,2,1.5,1986,435200.0
1562,5,1.0,1996,393200.0
2342,3,1.5,1983,425700.0
2726,5,1.5,1990,511100.0
2149,3,1.5,1995,418400.0
2743,2,2.0,2019,489300.0
2239,2,2.0,2010,429900.0
2343,4,1.5,1992,454800.0
2364,2,1.5,2021,445900.0
1666,2,2.0,2014,376600.0
1531,5,2.0,2016,425100.0
3279,5,1.5,1994,570400.0
3442,2,1.5,2017,549700.0
2906,4,2.0,2011,537600.0
3383,4,2.0,1988,562300.0
3349,3,1.5,1991,534400.0
2545,4,1.5,2015,498000.0
3261,2,1.5,1995,509600.0
3353,3,1.0,1996,532300.0
3016,2,1.0,1988,470600.0
3333,2,2.0,1995,524300.0
1871,5,1.5,2003,438600.0
2375,2,1.5,2005,431000.0
1855,2,1.0,1999,365500.0
2693,3,1.5,1998,475800.0
1750,3,1.0,2003,379000.0
3187,4,1.0,2009,548700.0
2777,4,1.0,1987,485700.0
2244,5,1.5,1999,471900.0
3344,2,1.5,1985,507900.0
1779,3,1.5,1985,371400.0
2646,5,2.0,1982,502600.0
3364,3,2.0,1995,547400.0
3077,5,2.0,2017,580700.0
2761,2,1.0,1988,445100.0
2328,2,2.0,2000,428800.0
2315,5,1.0,1992,464500.0
3179,5,2.0,1980,553900.0
2560,4,1.5,2001,485500.0
3485,2,2.0,2012,556500.0
2106,3,2.0,1982,408600.0
2310,4,1.5,1985,444500.0
3290,4,1.5,2011,568500.0
2012,5,1.5,1992,441700.0
2402,3,2.0,2003,459200.0
2233,4,1.5,1993,444800.0
2591,5,1.0,2004,504100.0
1787,5,2.0,1989,423700.0
2297,4,1.5,1991,449200.0
1516,3,2.0,2002,369600.0
3487,4,2.0,2010,594700.0
1782,5,1.5,1990,416700.0
2786,4,2.0,2015,529600.0
1733,3,1.5,2002,383800.0
3009,2,2.0,2000,496900.0
1767,5,1.5,2012,437200.0
2861,3,1.5,2006,500600.0
2323,4,1.5,2006,466800.0
2393,4,1.5,1988,455800.0
2823,3,1.0,1996,479300.0
1823,5,1.5,1994,424800.0
2032,3,2.0,1985,404200.0
1975,3,1.0,1989,387500.0
2011,3,1.5,1994,403600.0
2131,3,1.0,2007,421100.0
3000,4,1.5,1999,527500.0
1770,3,1.5,2010,395500.0
1770,2,1.0,1989,347000.0
1580,5,1.0,2015,414000.0
3007,3,1.0,1989,490700.0
1947,2,1.0,1991,366700.0
1873,4,1.0,2018,426300.0
3266,3,1.5,1995,530100.0
1543,3,1.0,1994,349300.0
2679,2,1.5,1993,449400.0
2882,3,2.0,2005,509200.0
3251,2,1.5,2002,515600.0
2416,2,1.5,2000,430100.0
2519,5,1.5,2006,506400.0
2035,3,1.5,2010,422000.0
2814,3,1.5,2011,500900.0
2812,5,1.5,2012,541700.0
2333,2,2.0,1987,416300.0
2802,3,1.5,2007,495700.0
2289,2,1.0,2014,423900.0
