square_feet,bedrooms,bathrooms,year_built,house_price
2436,2,1.0,1987,411600.0
1939,5,1.5,1994,436400.0
3144,2,2.0,1998,508400.0
2747,3,1.5,2002,485200.0
3380,5,1.5,1990,576500.0
3300,3,1.0,1996,527000.0
1709,5,2.0,1989,415900.0
2489,3,1.0,2006,455900.0
2745,4,1.0,2014,509500.0
1771,5,1.5,2017,442600.0
2965,5,1.0,1984,521500.0
2389,3,1.0,2001,440900.0
2147,2,1.0,1983,378700.0
2548,5,1.0,2012,507800.0
1702,3,1.0,2021,392200.0
2833,5,1.5,2000,531800.0
2702,2,1.5,2018,476700.0
3108,3,1.0,2016,527800.0
3290,3,2.0,2007,552000.0
2948,5,2.0,1997,547800.0
2086,2,1.5,2018,415100.0
2179,2,2.0,2021,434900.0
3263,4,2.0,1988,550300.0
2418,4,2.0,2002,479800.0
3035,3,1.0,2011,515500.0
2824,5,1.5,1981,511900.0
3468,5,1.5,2006,601300.0
3217,4,1.5,1983,533200.0
3420,2,1.5,2004,534500.0
2757,3,1.0,2021,497700.0
1956,3,1.5,2004,408100.0
2639,2,1.5,2013,465400.0
3058,3,2.0,2005,526800.0
2087,4,1.0,1980,409700.0
2745,3,1.5,2011,494000.0
2009,5,2.0,2006,462900.0
2629,5,2.0,1980,498900.0
3216,2,2.0,2007,524600.0
1660,3,1.0,1990,357000.0
2314,5,1.0,1982,454400.0
2927,4,2.0,2012,540700.0
1743,2,1.5,2006,368800.0
1873,4,1.5,2011,426800.0
3074,4,1.0,1984,512400.0
1596,4,1.0,1986,366600.0
2753,2,1.5,1983,446800.0
2571,5,2.0,2006,519100.0
2000,3,2.0,2009,425000.0
2827,3,1.5,1983,474200.0
3237,2,1.5,1994,506200.0
2700,4,2.0,1999,505000.0
2936,5,1.0,1990,524600.0
2734,2,2.0,1981,450400.0
1862,5,1.0,2003,430200.0
2768,3,2.0,2011,503800.0
2161,5,2.0,2005,477100.0
2042,5,1.0,1988,433200.0
2109,3,1.0,1999,410900.0
2172,3,2.0,2016,449200.0
3235,3,1.5,1999,531000.0
2242,4,1.5,1997,449700.0
1599,4,1.5,2011,399400.0
1908,3,2.0,1984,390800.0
3101,2,1.0,1987,478100.0
3246,3,1.5,2001,534100.0
2322,2,1.5,1980,400700.0
2201,5,1.5,2018,486600.0
2652,4,1.5,2011,504700.0
1553,2,1.5,2020,363800.0
2096,5,1.5,1991,449100.0
1948,3,1.5,1993,396300.0
2577,4,1.5,1987,473200.0
1636,2,2.0,1986,345600.0
2090,2,1.5,2013,410500.0
2818,4,2.0,2021,538800.0
2782,4,1.5,1988,494700.0
2271,3,2.0,1997,440100.0
2962,2,2.0,1988,480200.0
2158,3,1.5,2004,428300.0
2314,3,1.0,1983,415400.0
3278,4,2.0,2004,567800.0
1763,5,1.5,2000,424800.0
3284,5,1.0,1993,562400.0
3030,5,1.5,2017,568500.0
2786,2,1.5,2010,477100.0
2012,2,1.5,1998,387700.0
2980,5,2.0,2013,567000.0
2552,2,2.0,2001,452200.0
2540,4,2.0,1984,474000.0
2567,5,1.0,1993,490700.0
1723,4,1.5,2010,410800.0
3348,3,1.0,1988,523800.0
3148,5,2.0,1983,553800.0
1989,4,1.5,2016,443400.0
2359,5,1.0,1998,474900.0
1829,2,2.0,2013,391900.0
3072,4,1.5,1988,523700.0
1859,5,1.0,1997,423900.0
3203,5,1.5,1994,562800.0
2275,5,1.5,2008,484000.0
2172,4,2.0,2001,454200.0
2282,2,1.5,1982,398700.0
2922,4,1.5,1985,505700.0
1883,2,2.0,2013,397300.0
3391,2,1.5,2018,545600.0
2107,4,1.0,1981,412700.0
2391,5,1.5,1996,483600.0
3048,5,1.5,2010,563300.0
1998,3,2.0,2014,429800.0
2135,4,1.5,2015,457000.0
2022,4,1.5,2015,445700.0
2944,4,1.5,2011,533900.0
3498,5,2.0,2004,609800.0
3041,3,1.0,1991,496100.0
1643,5,2.0,2021,441300.0
1617,3,2.0,2020,397700.0
2126,2,1.5,1996,397100.0
3369,4,2.0,2019,591900.0
1584,5,1.5,1994,400900.0
3268,4,1.5,2006,561300.0
2924,3,1.5,1993,493900.0
1580,4,1.0,2004,383000.0
3213,4,1.5,1984,533800.0
2999,4,1.5,2012,540400.0
3400,3,1.0,2012,553000.0
2550,4,2.0,2006,497000.0
3184,2,1.5,1988,494900.0
1925,3,1.5,1999,400000.0
2438,3,1.0,1983,427800.0
2186,5,1.5,2021,488100.0
3066,4,1.5,1994,529100.0
2429,3,1.5,2010,461400.0
3291,4,1.5,2020,577600.0
2710,5,2.0,2002,529000.0
3471,2,1.5,1991,526600.0
3492,3,1.5,2018,575700.0
2916,2,1.0,2019,491600.0
1527,4,1.5,2016,397200.0
3129,4,1.0,2015,548900.0
1823,3,1.5,1985,375800.0
2049,3,2.0,2003,423900.0
2324,2,1.5,2019,439900.0
2856,5,2.0,1985,526600.0
1502,4,1.5,1981,359700.0
3496,3,1.5,2016,574100.0
3320,4,1.5,1986,546500.0
3407,3,1.5,2006,555200.0
1707,5,1.5,2007,426200.0
2660,5,1.5,1982,496500.0
1658,5,1.5,1986,400300.0
3126,3,1.5,2021,542100.0
2777,4,2.0,1980,493700.0
1530,3,2.0,1999,368000.0
2828,4,1.5,2006,517300.0
1601,2,1.0,2011,352100.0
1540,2,1.0,2014,349000.0
1500,2,1.0,1980,311000.0
2375,2,1.5,1998,424000.0
2412,5,2.0,1980,477200.0
3308,5,1.5,2021,600300.0
1841,2,1.5,2012,384600.0
2977,3,2.0,2005,518700.0
2118,4,1.0,1990,422800.0
1642,5,1.5,2013,425700.0
2727,5,1.0,1997,510700.0
3144,2,2.0,2011,521400.0
3157,5,1.0,1994,550700.0
1507,3,1.5,2014,373200.0
3065,2,1.5,2011,506000.0
2691,3,1.5,2000,477600.0
1700,3,1.0,1982,353000.0
2444,2,2.0,1989,429400.0
2691,5,2.0,1993,518100.0
2923,2,1.5,1987,467800.0
1598,4,1.5,1990,378300.0
2064,3,2.0,1989,411400.0
2989,4,1.0,2019,538900.0
2982,5,1.5,1982,528700.0
1826,3,1.5,2021,412100.0
2115,5,1.5,1992,452000.0
2181,3,1.5,2001,427600.0
2150,2,1.5,2013,416500.0
2347,3,1.5,1981,424200.0
2091,2,1.0,1997,387100.0
1870,5,2.0,2000,443000.0
1737,2,1.5,2011,373200.0
2671,4,1.5,1990,485600.0
3078,5,1.5,1992,548300.0
2441,5,1.0,2008,493100.0
2360,2,1.5,2020,444500.0
1823,5,1.5,2002,432800.0
2885,3,1.5,2008,505000.0
2314,3,1.5,2016,455900.0
2738,4,2.0,1999,508800.0
2953,4,2.0,2015,546300.0
3063,2,1.5,2005,499800.0
2953,2,2.0,1988,479300.0
2085,2,1.5,2020,417000.0
1781,4,1.5,2012,418600.0
1645,4,1.5,1988,381000.0
3350,4,2.0,2008,579000.0
1793,4,1.5,1984,391800.0
1568,3,2.0,2012,384800.0
2799,3,1.5,2006,494400.0
3221,3,1.5,1998,528600.0
1632,2,2.0,1980,339200.0
3098,3,1.5,1980,498300.0
2893,4,2.0,2021,546300.0
2117,3,1.0,2007,419700.0
1644,5,1.5,2012,424900.0
2349,2,1.0,1995,410900.0
1884,4,2.0,1985,409400.0
1932,3,1.5,2007,408700.0
1787,4,2.0,2004,418700.0
3333,2,2.0,2016,545300.0
3451,2,1.5,1989,522600.0
3360,3,1.0,1988,525000.0
3137,4,1.5,2008,550200.0
2424,3,1.0,1999,442400.0
1646,3,1.5,1996,369100.0
2363,2,1.0,2021,438300.0
2139,4,1.0,2013,447900.0
2412,3,2.0,1982,439200.0
3362,3,1.5,2003,547700.0
2640,2,2.0,2020,480000.0
3402,4,1.0,1981,542200.0
3248,5,1.0,2015,580800.0
2046,5,1.0,1986,431600.0
2692,3,1.5,2002,479700.0
3242,3,1.0,1982,507200.0
3125,2,2.0,2002,510500.0
2114,3,1.0,2017,429400.0
2963,2,2.0,2021,513300.0
2035,5,1.5,2016,468000.0
3378,3,2.0,1992,545800.0
1842,4,1.0,2011,416200.0
2075,2,1.0,2000,388500.0
1675,3,1.0,2012,380500.0
2044,5,1.5,2016,468900.0
3155,5,1.5,1996,560000.0
2825,4,1.0,1980,483500.0
1585,2,1.5,2008,355000.0
1879,3,1.0,2002,390900.0
1992,3,1.0,2013,413200.0
1894,5,1.5,2017,454900.0
2228,2,1.5,1980,391300.0
2342,2,1.0,2005,420200.0
2439,2,1.5,1996,428400.0
1989,2,1.5,2014,401400.0
2715,3,2.0,1983,470500.0
1941,5,1.5,2010,452600.0
2120,4,2.0,1992,440000.0
2340,2,1.0,1985,400000.0
2423,4,1.0,1997,460300.0
2828,4,1.0,1981,484800.0
3348,4,1.5,2017,580300.0
2307,4,2.0,2010,476700.0
3014,5,1.5,1986,535900.0
3192,2,1.5,1984,491700.0
3178,3,1.0,2014,532800.0
1616,2,1.0,2018,360600.0
1530,5,1.5,2007,408500.0
2939,2,1.5,2009,491400.0
2906,2,1.5,1989,468100.0
1564,5,2.0,1982,394400.0
3356,5,2.0,1997,588600.0
1639,3,1.0,2018,382900.0
2515,5,1.5,2001,501000.0
1793,5,1.5,2005,432800.0
3164,5,1.5,1996,560900.0
3155,5,1.5,1980,544000.0
2376,5,1.5,2004,490100.0
1790,4,2.0,2014,429000.0
3415,5,1.0,1987,569500.0
2542,4,1.0,2009,484200.0
2300,5,1.0,2020,491000.0
1922,5,2.0,2008,456200.0
3451,3,1.0,2015,561100.0
2919,3,1.5,2009,509400.0
2393,5,2.0,1994,489300.0
2642,2,1.5,1990,442700.0
2739,5,1.5,1990,512400.0
2734,4,1.5,2008,509900.0
3447,4,1.0,2013,578700.0
2301,2,1.0,2005,416100.0
3301,2,2.0,2021,547100.0
3425,5,1.5,2016,607000.0
2208,3,1.0,2012,433800.0
3034,4,1.5,1990,521900.0
3167,4,1.5,2019,564200.0
2633,5,2.0,1994,513300.0
2983,3,2.0,1986,500300.0
3048,2,1.5,2001,494300.0
3365,2,1.5,2018,543000.0
2663,4,1.5,1984,478800.0
3433,2,1.5,1987,518800.0
2515,2,1.5,2010,450000.0
1755,5,2.0,1985,416500.0
2433,2,1.5,2020,451800.0
2241,5,2.0,2003,483100.0
2128,3,1.5,1985,406300.0
2672,3,1.0,2010,478200.0
1807,5,1.5,2002,431200.0
2725,4,2.0,1999,507500.0
3457,3,1.5,1981,535200.0
1985,4,1.5,1984,411000.0
2262,5,1.5,1989,463700.0
3061,4,1.0,2010,537100.0
2057,5,1.5,2012,466200.0
2271,4,1.5,2004,459600.0
2031,3,2.0,1992,411100.0
2410,5,1.5,2000,489500.0
2703,2,1.0,2008,459300.0
2898,5,2.0,2020,565800.0
3381,5,2.0,1991,585100.0
2910,2,1.5,1994,473500.0
1574,2,2.0,2019,372400.0
3090,2,2.0,1994,499000.0
1891,2,1.5,2001,378600.0
2208,5,1.0,2006,467800.0
1634,2,2.0,2018,377400.0
2592,4,1.0,1996,476200.0
2052,4,1.0,2014,440200.0
1596,4,1.5,1989,377100.0
2676,2,2.0,2019,482600.0
3435,5,1.5,2008,600000.0
2574,3,1.5,2013,478900.0
3442,3,1.0,1994,539200.0
2367,5,1.0,2014,491700.0
1835,3,2.0,2009,408500.0
3018,3,1.5,1990,500300.0
2214,5,1.0,2005,467400.0
2702,2,1.5,2008,466700.0
1664,5,1.5,2021,435900.0
1646,2,1.0,2001,346600.0
2122,2,1.0,1988,381200.0
3217,2,1.5,1994,504200.0
1884,2,1.5,1986,362900.0
1825,4,1.5,1999,410000.0
2393,4,2.0,2020,495300.0
3104,2,2.0,1988,494400.0
1668,5,2.0,1997,419800.0
2696,2,2.0,2004,469600.0
2536,5,1.5,1991,493100.0
1505,3,1.5,1995,354000.0
3045,2,2.0,2009,509500.0
3320,5,1.5,2010,590500.0
3293,4,1.5,2007,564800.0
2647,4,1.0,2007,492700.0
1978,5,1.5,1982,428300.0
2803,4,1.0,2012,513300.0
2732,3,1.0,1994,468200.0
3051,4,2.0,1981,522100.0
1538,2,1.0,1999,333800.0
1950,3,1.0,1982,378000.0
2875,4,1.0,1988,496500.0
2487,4,1.0,2013,482700.0
3134,4,1.5,1983,524900.0
3218,2,2.0,1989,506800.0
2586,4,1.5,1998,485100.0
2748,3,1.5,2003,486300.0
1902,5,1.5,1999,437700.0
3368,4,2.0,2013,585800.0
2935,5,1.5,2016,558000.0
3083,4,1.5,2019,555800.0
1969,4,2.0,2021,453900.0
2101,5,2.0,1992,458100.0
3462,3,1.0,1981,528200.0
2743,5,1.0,1991,506300.0
2573,5,1.5,2010,515800.0
2651,4,1.5,1997,490600.0
1668,4,1.0,1989,376800.0
2327,5,1.5,2002,483200.0
3042,4,1.5,1990,522700.0
2821,4,2.0,2002,520100.0
2274,2,2.0,2020,443400.0
1729,5,1.0,1993,406900.0
2655,2,1.0,2001,447500.0
3247,5,2.0,2008,588700.0
3378,2,1.5,2017,543300.0
2653,5,1.0,1982,488300.0
2320,5,1.5,1994,474500.0
3122,2,1.5,2011,511700.0
3262,2,1.5,1998,512700.0
2585,2,1.5,1981,428000.0
1682,3,1.0,2001,370200.0
1945,3,1.5,1996,399000.0
2174,4,1.5,1999,444900.0
2478,4,1.5,1997,473300.0
2207,2,2.0,2012,428700.0
1758,5,1.5,1991,415300.0
1735,5,1.5,2009,431000.0
2119,5,1.5,2021,481400.0
1917,4,1.5,1993,413200.0
2908,4,1.5,1981,500300.0
3155,3,2.0,2017,548500.0
3264,4,1.0,1990,537400.0
2291,3,1.5,2011,448600.0
2262,5,1.5,1993,467700.0
3357,5,1.5,1992,576200.0
1821,2,2.0,2019,397100.0
1757,3,1.5,2013,397200.0
2003,3,1.5,1991,399800.0
2032,2,2.0,1993,392200.0
1576,4,1.5,1992,378100.0
2726,5,1.5,1993,514100.0
3387,3,1.0,1989,528700.0
2562,2,1.5,1984,428700.0
2977,4,1.5,1986,512200.0
1684,3,1.5,2006,382900.0
2289,4,1.5,2012,469400.0
2358,2,1.5,2017,441300.0
2713,3,1.0,2018,490300.0
2881,5,1.5,1989,525600.0
2340,3,1.5,1984,426500.0
2916,4,1.5,2004,524100.0
2136,5,1.5,1996,458100.0
3448,3,2.0,1984,544800.0
2779,3,2.0,1988,481900.0
2625,5,1.5,2016,527000.0
3434,2,1.5,1997,528900.0
3291,3,1.5,1986,523600.0
3117,5,1.5,2015,575200.0
1934,4,1.0,1998,412400.0
1532,3,1.0,1981,335200.0
1748,3,1.5,1989,372300.0
3091,2,1.5,2000,497600.0
3252,3,1.0,1999,525200.0
3298,4,2.0,1987,552800.0
2779,5,1.5,2007,533400.0
1515,2,2.0,1993,340500.0
2757,5,2.0,1994,525700.0
2880,5,1.5,2002,538500.0
2283,4,1.5,2008,464800.0
3128,2,1.5,2013,514300.0
3253,5,2.0,2016,597300.0
2922,2,1.0,1991,464200.0
3314,2,1.5,1998,517900.0
3230,2,1.5,2020,531500.0
3053,4,1.5,1995,528800.0
3016,3,1.0,1984,486600.0
1547,5,1.5,1984,387200.0
2158,2,1.0,1984,380800.0
1588,4,1.0,1992,371800.0
2276,3,1.5,2005,441100.0
3408,3,1.0,2000,541800.0
2162,4,1.5,1985,429700.0
2741,3,2.0,1988,478100.0
2853,4,1.5,2020,533800.0
3307,2,1.0,1990,501700.0
3259,5,1.5,2000,574400.0
2254,2,1.0,2008,414400.0
2504,4,1.5,1999,477900.0
2968,5,1.5,1998,543300.0
2313,3,1.0,1989,421300.0
3062,2,1.5,2006,500700.0
2411,2,2.0,2000,437100.0
1696,3,1.0,1986,356600.0
1883,4,1.5,2021,437800.0
1736,2,2.0,2005,374600.0
2649,2,1.5,2000,453400.0
3174,3,1.0,2020,538400.0
3376,5,2.0,2000,593600.0
2699,5,1.0,1999,509900.0
2442,5,1.5,2013,505700.0
2385,5,1.0,2012,491500.0
1803,3,2.0,1986,382300.0
3105,3,2.0,1985,511500.0
2058,4,1.0,2000,426800.0
2294,3,2.0,1983,428400.0
3129,3,1.5,1991,512400.0
2001,5,1.5,2014,462600.0
2953,5,1.5,2007,550800.0
2019,4,1.5,2013,443400.0
2271,5,2.0,1990,473100.0
3445,2,1.5,2021,554000.0
2205,3,1.0,1980,401500.0
2808,5,1.5,2020,549300.0
2347,5,1.0,1984,459700.0
3404,2,2.0,1995,531400.0
3107,2,1.5,1982,481200.0
2572,5,1.5,1982,487700.0
2779,4,2.0,1984,497900.0
3394,5,1.5,2016,603900.0
2211,2,2.0,2012,429100.0
1853,5,2.0,1981,422300.0
3298,4,1.5,1981,539300.0
2004,5,1.0,1989,430400.0
2862,2,2.0,1996,478200.0
2046,5,2.0,1986,446600.0
2689,2,1.5,1989,446400.0
3393,4,2.0,1996,571300.0
3135,5,1.0,1998,552500.0
2244,5,1.5,2020,492900.0
2285,3,1.0,2008,437500.0
1607,2,2.0,1991,347700.0
1947,3,2.0,1987,397700.0
2930,3,1.0,1981,475000.0
3456,3,1.0,2005,551600.0
2542,3,1.5,1998,460700.0
2085,5,1.5,2009,466000.0
2657,4,2.0,2015,516700.0
1635,2,2.0,1982,341500.0
3058,2,1.5,1989,483300.0
1773,3,1.5,2004,389800.0
2692,2,1.5,2011,468700.0
1581,4,1.5,2011,397600.0
2616,3,2.0,1997,474600.0
3354,5,2.0,2006,597400.0
1716,4,1.5,1980,380100.0
2172,4,1.5,2017,462700.0
2391,5,1.0,1989,469100.0
2188,3,2.0,2003,437800.0
3263,2,1.5,2008,522800.0
3448,2,2.0,2007,547800.0
2933,3,1.5,2000,501800.0
3193,4,1.5,2010,557800.0
1656,5,1.5,2001,415100.0
2739,5,2.0,1994,523900.0
3028,2,2.0,2001,499800.0
2458,5,1.5,2008,502300.0
2085,4,1.5,2016,453000.0
3401,4,1.5,1998,566600.0
3109,4,1.5,1989,528400.0
2726,2,1.0,2013,466600.0
2801,4,1.5,2007,515600.0
3442,3,1.5,1982,534700.0
2136,2,1.5,2020,422100.0
2999,2,2.0,1986,481900.0
2016,3,1.5,2005,415100.0
3346,4,1.5,2014,577100.0
1731,3,2.0,2007,396100.0
2280,3,1.0,1982,411000.0
2717,5,2.0,2012,539700.0
3176,5,1.5,1995,561100.0
2672,4,1.5,1987,482700.0
2665,4,1.5,2007,502000.0
2256,2,1.5,1984,398100.0
2550,3,2.0,1983,454000.0
2205,4,1.5,1980,429000.0
2383,5,1.0,2012,491300.0
1853,3,1.5,2001,394800.0
2017,4,1.5,2020,450200.0
2186,3,2.0,1991,425600.0
3494,2,1.0,2005,535400.0
2815,5,1.5,2017,547000.0
1604,4,1.0,1991,372400.0
1909,4,1.5,2007,426400.0
2571,4,1.5,2003,488600.0
3036,2,2.0,1998,497600.0
1649,4,1.5,2004,397400.0
2147,2,1.5,1980,383200.0
2270,4,1.0,2002,450000.0
3168,5,1.5,2013,578300.0
3220,4,1.5,1982,532500.0
1869,5,1.5,1994,429400.0
2390,5,1.5,2000,487500.0
2558,5,2.0,2020,531800.0
2010,5,1.5,2013,462500.0
1554,2,1.5,2006,349900.0
2546,5,1.5,1995,498100.0
2731,3,1.5,2010,491600.0
1905,4,1.0,2015,426500.0
2910,3,1.5,2002,501500.0
2347,4,1.5,1997,460200.0
2320,5,1.0,1981,454000.0
2803,2,2.0,1995,471300.0
2874,3,1.5,2006,501900.0
2697,3,2.0,1994,479700.0
2264,4,1.5,2006,460900.0
3353,4,1.0,2016,572300.0
1746,4,2.0,2001,411600.0
3277,2,1.5,2021,537200.0
2286,5,2.0,1980,464600.0
1783,5,2.0,2016,450300.0
2734,2,1.5,1989,450900.0
2149,5,1.0,2006,461900.0
2977,3,1.5,2016,522200.0
1982,2,1.0,2005,384200.0
1622,3,1.5,2014,384700.0
1523,3,1.0,1997,350300.0
3363,5,1.5,2014,598800.0
1914,4,1.0,2020,432400.0
1859,3,1.5,2016,410400.0
1863,4,1.0,1993,400300.0
2661,5,1.0,2002,509100.0
2990,4,1.5,2011,538500.0
1776,2,1.5,1998,364100.0
3116,4,1.0,2003,535600.0
2767,4,2.0,2018,530700.0
2633,4,1.0,1999,483300.0
2119,4,1.0,2003,435900.0
3437,3,2.0,1991,550700.0
3000,5,2.0,2021,577000.0
1976,4,1.5,2021,447100.0
2312,3,1.0,1997,429200.0
1901,3,1.5,1983,381600.0
3077,3,1.0,1989,497700.0
2277,4,1.0,2008,456700.0
1523,3,1.5,2001,361800.0
2729,5,2.0,1980,508900.0
1955,4,2.0,1989,420500.0
2998,2,1.5,2012,500300.0
2934,2,2.0,1984,473400.0
2671,4,1.0,1994,482100.0
2847,5,1.5,2019,552200.0
2196,2,2.0,2005,420600.0
1764,3,1.0,2018,395400.0
2570,4,1.0,1996,474000.0
2775,4,2.0,2015,528500.0
2980,5,1.5,1985,531500.0
2142,3,1.5,2003,425700.0
2391,3,2.0,2001,456100.0
3041,5,1.5,2001,553600.0
1898,4,2.0,1986,411800.0
2685,4,2.0,2020,524500.0
2592,3,1.5,1996,463700.0
2770,5,2.0,1992,525000.0
2237,3,1.5,2012,444200.0
1860,4,2.0,2020,442000.0
1565,2,1.5,1990,335000.0
2319,3,1.5,2007,447400.0
3335,3,1.5,2012,554000.0
2772,5,1.5,1998,523700.0
2378,3,1.5,1981,427300.0
2911,2,1.0,1994,466100.0
2885,5,1.0,1992,521500.0
2576,4,1.5,2003,489100.0
1972,4,2.0,1996,429200.0
1504,4,1.0,2007,378400.0
2038,3,1.5,1995,407300.0
1914,5,1.5,2015,454900.0
1664,4,1.5,2019,413900.0
3210,3,1.0,1999,521000.0
2391,5,1.5,1992,479600.0
2469,2,1.5,2007,442400.0
3043,3,1.5,2001,513800.0
1912,2,1.5,1986,365700.0
1608,3,1.0,1998,359800.0
1770,5,1.5,1983,408500.0
2197,4,1.0,2014,454700.0
2650,2,1.5,2016,469500.0
1915,3,1.5,1993,393000.0
3332,3,1.5,1999,540700.0
2205,5,1.0,1986,447500.0
3249,3,1.0,1983,508900.0
1905,2,2.0,2004,390500.0
2626,3,1.0,2009,472600.0
1979,2,1.0,1983,361900.0
3246,5,2.0,2009,589600.0
2520,5,2.0,1996,504000.0
2555,3,1.5,2014,478000.0
3261,2,1.5,1984,498600.0
2402,5,1.5,2019,507700.0
2424,2,2.0,2002,440400.0
2228,3,1.5,2019,450300.0
2480,4,2.0,1989,473000.0
2808,3,1.5,2011,500300.0
1517,2,1.5,2003,343200.0
2563,4,1.0,2010,487300.0
2668,2,2.0,1996,458800.0
1558,5,1.0,2011,407800.0
2525,5,1.5,2008,509000.0
2373,5,2.0,1985,478300.0
1809,3,2.0,2012,408900.0
2337,2,1.0,1997,411700.0
1811,2,1.5,2002,371600.0
3348,5,1.0,1988,563800.0
2623,3,1.5,1994,464800.0
2944,5,2.0,1996,546400.0
3029,4,1.5,1990,521400.0
2171,4,2.0,2015,468100.0
2116,2,1.5,2020,420100.0
3417,5,1.5,1993,583200.0
2077,5,1.5,2013,469200.0
2884,2,1.5,2010,486900.0
2235,2,1.0,1980,384500.0
1724,2,1.5,1982,342900.0
2158,5,2.0,2012,483800.0
2756,3,1.5,2019,503100.0
3322,4,1.5,2009,569700.0
3306,5,2.0,1981,567600.0
2225,5,1.0,1981,444500.0
1723,3,1.5,2005,385800.0
2940,5,1.5,2008,550500.0
1639,4,1.5,1996,388400.0
2370,4,1.0,1981,439000.0
1736,4,1.5,1983,385100.0
2602,5,1.5,1992,500700.0
2283,3,1.0,2010,439300.0
2147,2,1.5,1998,401200.0
2467,5,2.0,1998,500700.0
1830,4,1.5,1986,397500.0
2970,2,1.0,2002,480000.0
3376,5,1.5,2005,591100.0
2685,3,1.0,2012,481500.0
3027,5,1.0,1986,529700.0
2542,2,1.5,2009,451700.0
3035,5,2.0,1982,541500.0
1670,5,1.0,2011,419000.0
1655,3,1.5,1998,372000.0
2292,4,1.0,2019,469200.0
1569,2,1.5,2008,353400.0
2719,4,2.0,1987,494900.0
3449,2,2.0,1995,535900.0
2170,5,1.0,2012,470000.0
2619,3,1.5,1987,457400.0
2302,4,1.5,2000,458700.0
2550,5,2.0,1986,497000.0
2463,2,1.5,2008,442800.0
1996,3,1.0,2015,415600.0
1523,2,1.0,2003,336300.0
2724,2,1.5,2008,468900.0
1990,3,1.5,2012,419500.0
3444,3,1.5,2009,561900.0
2502,3,2.0,2016,482200.0
1890,2,1.0,2018,388000.0
2342,5,1.5,2004,486700.0
2393,2,1.5,2021,448800.0
3413,4,1.5,2006,575800.0
2507,4,1.5,1997,476200.0
3135,3,1.0,2010,524500.0
2951,3,1.5,1995,498600.0
3146,4,2.0,1997,547600.0
2773,5,1.5,2016,541800.0
2755,3,1.0,1994,470500.0
2251,5,1.5,2006,479600.0
1741,5,1.0,2009,424100.0
3088,5,1.0,1995,544800.0
3254,3,1.5,2000,533900.0
2569,2,1.5,1984,429400.0
1984,4,2.0,2008,442400.0
1963,2,2.0,2017,409300.0
2414,5,1.5,2018,507900.0
2271,5,1.0,2002,470100.0
2843,3,1.0,1996,481300.0
1686,5,1.5,2002,419100.0
2971,4,2.0,1984,517100.0
1923,2,1.5,2009,389800.0
1978,2,1.5,1986,372300.0
2913,5,1.0,1993,525300.0
2955,3,1.5,1988,492000.0
3186,4,1.5,2018,565100.0
3143,5,2.0,1984,554300.0
1551,3,1.0,1988,344100.0
2061,3,1.5,1996,410600.0
3109,4,1.0,2018,549900.0
2408,5,2.0,1991,487800.0
1916,5,1.5,1984,424100.0
1835,2,1.0,1980,344500.0
2514,4,1.5,1997,476900.0
3324,5,1.5,1994,574900.0
3327,2,2.0,2010,538700.0
1998,3,2.0,1990,405800.0
2264,4,1.5,1982,436900.0
2010,4,1.5,1980,409500.0
3096,2,1.0,1985,475600.0
3354,3,2.0,1999,550400.0
3019,4,1.0,2014,536900.0
2872,5,1.5,2017,552700.0
1883,5,2.0,2014,458300.0
2998,5,1.0,1986,526800.0
2239,4,1.5,2005,457400.0
3118,2,2.0,1996,503800.0
2952,5,1.5,2007,550700.0
2758,3,2.0,2017,508800.0
2959,2,1.5,1994,478400.0
2068,3,1.5,2003,418300.0
3000,3,1.5,2006,514500.0
1764,5,1.5,1996,420900.0
2445,2,1.0,1992,417500.0
2060,2,1.5,2010,404500.0
1683,5,1.0,2014,423300.0
3186,4,2.0,2015,569600.0
3098,4,1.0,2000,530800.0
1979,4,1.0,2015,433900.0
3349,3,1.5,1998,541400.0
2225,5,1.5,2017,488000.0
1790,2,1.5,2001,368500.0
2451,4,1.5,2007,480600.0
3333,5,1.5,2014,595800.0
2204,2,1.5,1985,393900.0
1799,3,2.0,1987,382900.0
1511,4,1.5,1991,370600.0
2660,4,1.0,2010,497000.0
2419,4,1.5,2011,481400.0
2068,5,1.5,1989,444300.0
3092,4,2.0,1985,530200.0
2764,3,1.5,1997,481900.0
2835,2,1.0,2017,481500.0
3402,3,1.5,1996,544700.0
2617,5,1.0,1994,496700.0
1881,5,2.0,1984,428100.0
2660,3,1.0,2017,484000.0
1777,2,2.0,2019,392700.0
2388,5,2.0,1983,477800.0
1744,5,2.0,2014,444400.0
2216,5,1.5,2012,482100.0
3017,4,1.5,2016,546200.0
2183,3,1.5,1989,415800.0
2917,3,2.0,2004,511700.0
1751,3,2.0,2000,391100.0
1703,5,1.5,1989,407800.0
1533,5,2.0,2012,421300.0
1545,3,1.5,1987,350000.0
1551,3,2.0,2021,392100.0
3276,5,1.5,2019,595100.0
3252,3,2.0,2002,543200.0
1827,4,2.0,2015,433700.0
3249,5,2.0,2008,588900.0
3321,4,1.5,2007,567600.0
3270,4,1.5,2007,562500.0
1731,3,1.5,1989,370600.0
2882,4,1.5,2005,521700.0
2483,4,2.0,2013,497300.0
1566,4,1.0,2016,393600.0
2694,5,1.0,1985,495400.0
1537,2,1.0,2001,335700.0
2383,5,1.5,2005,491800.0
2253,5,1.5,2013,486800.0
2850,2,2.0,2006,487000.0
2416,5,1.5,1998,488100.0
